,time,dong,pop,m0,m70,f0,f70,m10,m20,m30,m40,m50,m60,f10,f20,f30,f40,f50,f60
6414,15,11200580,7335.237,251.1294,346.1193,278.6607,400.4997,344.8311,231.042,492.0272,698.3870000000001,585.6637000000001,352.0923,354.6066,273.8554,559.8598,726.2305,581.4966000000001,257.39279999999997
6415,15,11200590,14111.7702,621.1709,610.3858,573.12,1124.8247,737.8095,625.4442,1019.5921,1254.6232,928.0726999999999,607.279,509.95680000000004,587.0161999999999,1143.3675,1454.3458,1040.0293,849.4574
6416,15,11200615,17555.4224,965.7078,689.8304,676.9063,1549.01,694.7158000000001,757.9592,1356.4338,1520.8976,1229.8488,705.7117000000001,507.46479999999997,786.4596,1588.2163,1445.6584,1291.7253,1048.6501
6417,15,11200620,11571.3124,549.9515,497.1469,522.4749,804.6474000000001,404.5454,504.994,980.4526999999999,1068.1588000000002,800.5912,524.8394,347.5705,493.608,1045.8125,985.2916,806.167,676.6756
6418,15,11200645,26639.5982,1507.0478,1328.4078,1093.784,1812.3247,770.942,1255.9911,2067.0864,2395.6734,1679.4692,1118.9336,669.7343,1549.6434000000002,2629.5553,2591.8815,1884.9404,1487.9965
6419,15,11200650,22366.0275,565.1096,691.1414,456.3983,843.813,586.7604,1803.2893,2199.6053,1736.9415999999999,1477.1565,1067.9763,739.7699,2635.0299,2625.5502,1874.026,1623.3820999999998,1013.0675000000001
6420,15,11200660,23650.1131,556.0466,522.4573,615.4361,776.7085,682.1482,2134.1142,2227.305,1758.1775,1330.4459,843.8223,982.4822,4011.2830000000004,2829.9239,1831.4568,1339.4153999999999,820.1015
6421,15,11200670,21456.622,425.8837,568.0938,518.7936,907.3703,583.5414,1769.7471,2036.0572,1737.3488,1605.3272,1045.1366,899.4908,2745.2377,2134.7052,1505.1684,1451.2944,1064.3779
6422,15,11200690,38349.0791,612.4659,876.8094,1281.0544,1054.2622,1087.2157,4335.1377,3762.1088,2733.455,1956.2508,1239.005,2194.2037,7305.4496,4224.0356,2341.8938000000003,1938.8655,1102.4022
6423,15,11200720,8425.9189,144.9989,293.6174,210.768,444.9383,179.0126,835.3875,845.8947000000001,824.2155,675.383,436.5263,203.1485,816.4100999999999,694.3859,537.2596,506.4262,367.6334
6424,15,11200790,17261.1176,407.7473,752.6297,286.638,1000.6204,550.4686,1557.7309,1553.7624,1589.9984,1617.2137,1009.1379,392.687,1479.8669,1389.1154,1231.1096,1250.9366,921.6935
6425,15,11215710,43764.0852,552.3199999999999,830.9097,776.6803,1221.705,1498.5358,7696.4046,3773.8798,2528.0532,1898.8724000000002,1014.6072,1794.2603,10053.9802,3871.6342,2600.0277,1894.9651,1241.5004
6426,15,11215730,25123.8802,634.0151999999999,736.8777,451.1306,991.9160999999999,811.3105,3311.4945,2306.0158,1826.5941,1426.979,911.2416,771.1342999999999,3841.1413,2360.7201,1942.5612999999998,1354.8919,907.2615000000001
6427,15,11215740,14225.8799,534.9846,571.9042,343.9476,712.5171,348.6155,1180.2085,1390.2839000000001,1154.0611,1049.5701000000001,764.5898,311.3025,1348.5639,1324.9416,1011.3264,1051.562,797.1581
6428,15,11215750,14338.2065,575.8128,549.1499,393.5373,981.2733000000001,579.4446,959.722,1235.6638,1076.3734,968.1265999999999,555.9533,445.1441,1102.8867,1251.6573,1053.3916,1061.534,805.1382
6429,15,11215760,13778.7392,419.9386,571.5415,508.5066,1050.145,397.8445,837.9275,1169.1855,1135.7896,1025.3308,694.0519,480.05379999999997,915.5177,1208.3881999999999,911.8741,1223.1721,977.2113
6430,15,11215770,21768.4053,679.7891,1178.2753,759.4643,1886.777,709.6088,1370.7307,1515.0628,1466.5898,1613.6559,1166.7739,769.3812,1225.7324,1650.2093,1533.1109,1783.3467,1637.4358
6431,15,11215780,19163.807500000003,720.4498000000001,748.4538,1002.1363,950.3874000000001,464.98339999999996,1638.8871000000001,1595.6691,1399.9254,1042.0676,664.3893,724.318,2161.6578,2084.5143,1527.4801000000002,1168.0036,803.4467999999999
6432,15,11215810,34026.789899999996,1552.9112,1182.4617,1371.1611,1573.176,2674.3155,1690.6559,1826.2219,2838.7608,2681.705,1436.1110999999999,2569.0648,1801.3085,2139.0370000000003,3557.5889,2614.814,1495.7631999999999
6433,15,11215820,23984.3357,639.4308,877.0503,615.4288,1467.2645,973.2988,2054.1485000000002,1967.3125,1943.0043,1900.8401,1071.8632,934.9695,2330.7267,1927.7677,1769.1932,1619.9584,1369.0642
6434,15,11215830,20141.0468,864.3682,925.4602,848.6478999999999,1340.4247,758.9241,1312.9859,1727.7824,1707.1142,1526.8882,939.3693000000001,733.7128,1096.323,1552.9164,1537.4382,1374.4564,1116.9868999999999
6435,15,11215840,28240.749,1239.9214,985.8475,1013.0659,1606.1936,1373.2153,1938.7454,2095.0204,2164.5870999999997,1703.8562,1031.1066,1173.2031,2289.1076,2496.8047,2592.8558,2065.9513,1573.6016
6436,15,11215847,29587.684100000002,762.3579,1048.4175,599.9211,1635.1148,819.5749,2659.5486,2512.5172,2177.8727,2160.7014,1420.0409,943.6574,3827.4234,2729.6049,2020.7372,2211.3147,1662.5794
6437,15,11215850,19308.154,519.9985,665.064,549.4607,1034.5104000000001,601.4756,1579.9105,1771.4348,1782.8498,1405.6559,809.622,691.7663,1762.5082,1720.4753,1472.9563,1370.5685,1006.3143
6438,15,11215860,17816.9533,679.7552000000001,817.2911,593.0499,1174.971,821.0616,871.1113,1189.5746,1458.9176,1210.6934,816.3010999999999,747.8825,1023.2797,1296.3669,1632.1999,1527.0519,1093.4766
6439,15,11215870,34083.651900000004,1356.7504,1072.2575,1727.3423,1505.768,1834.8153,2156.8519,2532.0588,2871.4934000000003,2562.5103,1487.3202,2071.7452000000003,2128.8108,2544.2819,2901.2906,2652.2075,1845.5579
6440,15,11230536,42253.727,883.9269,3077.2621,690.0421,3679.0381,983.5702,3087.2232,3333.1135,3256.4132,3554.1267,3018.5764,757.4777,3681.734,3269.0841,2773.1989,2907.2772999999997,2648.1202000000003
6441,15,11230545,33261.5571,695.8435,2444.8748,568.7985,3557.815,887.8803,3094.0263,1961.7892,2233.0925,2466.7048,2001.747,955.242,3780.1565,1840.0737,1712.0909000000001,2247.5729,2154.7037
6442,15,11230560,38913.791900000004,1363.7275,1715.1589999999999,1309.1448,2715.0597,1556.9912,3297.6725,2870.8202,3054.6316,2446.7473999999997,1730.614,1518.0124999999998,3572.6721000000002,2892.5844,3136.7407,2862.1641,2178.4235
6443,15,11230570,13128.0967,446.6719,596.7366,480.5052,1020.5302,737.1323,1177.8616,750.9608,928.05,780.3723,540.9673,562.3759,973.9879999999999,708.1933,886.3072999999999,794.3378,778.8588
6444,15,11230600,21315.5819,931.3989,802.9226,1099.6636,1491.8105,760.2684,1241.3172,1545.6023,1848.4764,1524.6718,1061.3513,810.2357,1371.5619,1691.9958,1822.924,1561.1942,1158.9518
6445,15,11230610,17831.8945,635.3582,747.2549,541.9449,1417.4839,633.0782,858.3715,1326.9924,1562.1812,1306.7169999999999,863.2396,657.3255,848.7917,1315.6612,1378.2906,1312.4801,1081.7159
6446,15,11230650,31054.2042,927.759,1418.2703999999999,909.0814,1969.2282,777.5165000000001,1758.3873,2682.5071,2938.4523,2607.9678,2033.4181,887.9914,2141.1122,2487.2819,2694.0896,2083.6048,1765.0063
6447,15,11230660,29062.332,1621.9162999999999,1106.1203,1791.4955,1956.3477,1618.0493,1405.5292,1788.5538,2665.7139,2110.8443,1164.4993,1649.856,1573.5104999999999,2105.0049,2497.4998,1937.1199,1305.4202
6448,15,11230705,22640.5793,329.3372,1573.04,305.6769,2427.0976,469.3637,1591.3444,1412.8277,1681.1585,1669.9127,1550.9664,537.7042,1809.369,1392.4666,1542.2205,1850.9442,1874.5363
6449,15,11230710,17355.3814,311.0298,374.88120000000004,327.0529,761.4263,668.9089,2793.175,982.8884,833.1893,861.9611,410.9586,776.5954,4630.325,1020.7841999999999,1007.6079,781.8682,546.1166999999999
6450,15,11230720,17661.9526,240.9175,689.6178,358.3003,1187.2847,499.0543,2324.2481000000002,1192.0496,1049.8044,1161.9794,778.7877,707.5261,3008.7472,1175.4605000000001,986.1131,1034.7887,815.9718
6451,15,11230730,14931.5053,414.9319,620.049,360.0827,952.7808,575.4919,1610.4736,868.204,972.63,944.6498,516.7173,663.2168,1679.8622,912.3277,984.2805000000001,1040.0058999999999,724.1664
6452,15,11230740,24644.5577,315.91499999999996,642.517,303.2929,1001.7095,951.9617,4086.1065,1454.9754,1443.0686,1338.3443,717.8279,961.8534000000001,5510.7743,1405.0131000000001,1381.1883,1305.9908,663.6027
6453,15,11230750,11094.5896,342.5381,572.8376,358.4363,1030.0084,474.5699,671.5669,602.4293,910.987,757.3636,497.4644,422.2395,755.0316,624.1479,841.7586,804.0228,548.9680999999999
6454,15,11260520,15836.0126,577.6013,694.5149,484.4654,1308.744,532.0658,796.6456000000001,1160.8478,1308.1713,1366.4881,848.9957,578.2744,805.0421,1024.8616,1076.188,1285.9485,1030.3624
6455,15,11260540,13456.0063,574.0687,687.1083,350.9173,1257.3066,485.1484,679.7374,907.4897,1276.6656,936.4592,742.7977,339.8386,626.2439,884.1141,1102.7855,1001.3556,860.8388
6456,15,11260550,11419.6003,271.89029999999997,694.3034,397.4797,862.5107,345.6432,537.9525,938.6645,966.9630000000001,991.4545,622.3365,344.8623,595.3285,949.9109,809.9541,983.9411,761.0235
6457,15,11260565,24474.6087,585.0363,1245.446,522.7137,2195.1718,665.0032,1576.7549,1944.3319999999999,1770.9660000000001,1861.3169,1326.4341,565.0204,1571.0014,1813.1313,1722.3798,2165.6432,1747.3176999999998
6458,15,11260570,14072.0441,607.5118,738.0159,341.623,1464.9143,520.5339,654.1923,1008.9887,1079.8946,1164.2773,810.3551,338.9821,647.995,911.8683,946.5141,1145.0388,1043.2936
6459,15,11260575,18232.0117,369.649,960.227,517.5314,1479.8394,476.5159,1175.353,1519.7877,1391.5571,1315.5240000000001,1001.9558,538.3888,1268.0952,1310.9709,1256.0834,1543.2921,1266.06
6460,15,11260580,16627.3888,555.5365,788.6555,523.059,1257.9284,652.4028,854.3304,1159.7133,1228.6071,1008.4349,860.3301,678.3899,982.668,1444.2261,1282.7197,1309.4546,1120.8022
6461,15,11260590,29637.5999,896.3649,1111.2707,909.6129,1925.9264,831.0818,2226.1034999999997,2658.3147,2173.2613,2036.8661,1448.6248,802.1851,2895.3961,2959.0894,2321.259,2298.5735,1806.7265
6462,15,11260600,12087.1133,548.379,613.9817,401.9748,985.0969,478.6875,621.1333,915.0246,875.7486,818.7121999999999,650.2176,395.8069,706.5151,858.8188,789.6579,980.1574,856.7695
6463,15,11260610,24120.1374,954.3085,1267.9032,697.7777,2067.3944,834.9856,1426.1129,1765.9433,1931.9361999999999,1914.0312,1573.6181,560.8175,1373.6651,1676.5466,1699.9465,1963.6357,1792.4825
6464,15,11260620,23069.9111,895.6322,1174.3419000000001,786.2505,1880.9044,1153.6453999999999,1216.9567,1589.7196,1787.5006,1538.5131,921.179,849.5581,1416.185,1600.279,1778.2715,1744.0021,1494.7861
6465,15,11260630,16822.1987,668.931,786.9755,527.2913,1329.5735,590.6405,959.3113,1215.2694000000001,1442.637,1322.1448,1024.794,451.912,1139.4751999999999,1120.5057,1304.7965,1400.1308999999999,1152.8494
6466,15,11260655,41549.0294,1912.0357,2026.6778,1599.2872,2953.5968,1731.3457,1998.7624,3241.0448,3590.682,2923.0689,2361.9079,1553.8439,2354.247,3330.0078,3352.8588999999997,3257.7307,2664.1625
6467,15,11260660,8827.7349,262.7194,434.69,159.8249,908.771,289.1617,458.3539,568.9793999999999,691.2376,717.3013,533.0379,183.1296,358.6118,503.5358,586.3578,743.0997,659.3805
6468,15,11260680,30967.3283,1879.6110999999999,1311.0122000000001,1513.7935,2131.5754,1589.4617,1437.0005,1845.5314,2397.9091,2311.7875,1591.8489,1383.3159,1439.4138,2025.7417,2381.7105,2387.4115,1946.0713
6469,15,11260690,13209.8985,474.8976,737.8023,517.0856,1167.5624,660.8004,524.2997,777.6657,909.2352999999999,838.8054,664.5151999999999,632.3920999999999,557.4009,738.3969999999999,986.2864999999999,983.8565,900.7027
6470,15,11290525,20658.5251,613.6715,813.6394,556.4833,1530.1586,834.1622,1406.6847,1384.2837,1505.8234,1408.9386,938.4508000000001,940.9177999999999,1749.0663000000002,1681.1535000000001,1821.1893,1930.7187,1268.6334
6471,15,11290555,26517.8445,699.054,886.6137,613.91,1592.4217,1247.3435,2301.7590999999998,1776.0913,1984.4904999999999,1877.1625,878.2446,1256.9993,3164.1899,2125.9298,2009.2250999999999,1980.9623,1215.6889
6472,15,11290575,27585.9603,820.3172,817.9888,952.2119,1356.9526,1492.3682999999999,2659.4087,1892.2197,1638.1803,1535.5002,769.9187,1898.8011999999999,4727.0054,2016.3561,1870.9874,1816.6911,1026.9806
6473,15,11290580,8871.6887,342.1871,438.426,349.5038,878.1885,522.7395,322.9647,445.5605,622.8022,582.3974999999999,347.124,490.2625,463.0853,555.5751,634.2772,671.5986,485.1356
6474,15,11290590,10596.0354,528.9597,424.3299,397.6676,785.7774000000001,651.8415,520.6462,511.7321,747.6265,685.1287,356.8577,552.7573,494.0685,677.1308,895.7873,825.0587,624.8948
6475,15,11290600,22617.0422,187.40699999999998,598.8951999999999,279.01030000000003,897.762,930.0373999999999,4920.1089,1451.864,1276.8394,1262.7276,633.4046,1106.0511000000001,4699.5815,1156.1848,953.9821000000001,1001.2246,737.3014
6476,15,11290610,14219.387,450.1252,583.1706,306.1189,1249.1169,449.2425,1103.5722,1123.5954,994.8442,919.1134,683.527,365.0672,1544.8768,1186.8777,994.8299,1094.7640999999999,778.5233000000001
6477,15,11290620,12392.0555,789.9425,541.0644,560.6723,1069.8127,673.2185000000001,596.5500999999999,665.5733,1043.3938,776.8005,387.5639,631.2313,577.4369,799.1946,1074.7531999999999,905.1516,572.7086
6478,15,11290630,15080.756,546.2811,719.7512,661.9505,1157.3481,649.6858,957.2377,996.4292,1075.2581,1168.8613,650.5922,505.71610000000004,896.2988,1039.5885,1226.0737,1122.6405,921.4956
6479,15,11290640,14795.967700000001,349.6041,506.4908,229.6469,838.4375,765.2469,2732.7511,905.273,749.8239,898.8406,479.6979,711.5244,2397.1143,682.581,669.2714,803.3489999999999,603.5409
6480,15,11290650,16796.7022,608.8901999999999,835.7813,472.1353,1466.3469,782.9617000000001,1156.9337,803.6862,1233.9157,1181.0807,717.1623999999999,719.9684,1225.1202,1112.422,1268.0053,1336.6332,1012.5896
6481,15,11290660,31565.4579,2591.6882,968.8564,1971.3296,1973.6669,2691.9183000000003,1280.5695,1246.0957,2630.1093,2128.6824,891.157,2461.024,1336.2853,1705.8589,3080.1581,2179.4363,1449.9489
6482,15,11290685,22565.0084,1126.5674999999999,798.5951,963.9558000000001,1594.6009999999999,1313.9084,1092.4949,1300.9545,1826.2752,1514.1565,872.0552,1262.1946,1290.8836000000001,1744.1388,2350.6916,1990.6637,1274.5415
6483,15,11290705,34474.214,1326.6371,1430.0221999999999,1052.6065,2571.7447,1882.429,2755.5411,2039.7182,2552.4325,2331.0027,1555.5259,1593.9588,3149.6029,2058.6327,2536.9404,2470.4686,1943.9352
6484,15,11290715,23691.7095,1234.7657,889.0311,884.3032000000001,1808.1689999999999,1376.4432,1439.4577,1438.395,1906.7574,1679.7073,954.9902,1170.2935,1598.1227999999999,1489.0412000000001,2002.8381000000002,1819.8038000000001,1230.826
6485,15,11290725,21676.4196,829.9941,916.1029,802.5904,1707.2831,955.5431,1331.8569,1431.7566,1535.3385,1614.2972,997.0027,1006.0187,1932.8527,1529.9511,1476.6359,1593.9026,1171.5587
6486,15,11290760,17935.0128,595.5896,846.7151,695.886,1467.5461,882.6882,1030.82,1186.3415,1438.883,1328.6477,891.9938,852.3187,1110.7883,1181.3507,1497.4053,1487.8256000000001,1081.7156
6487,15,11290770,8999.7069,200.74689999999998,400.3643,181.95839999999998,814.8704,318.6425,473.9849,639.8396,586.1536,696.7428,411.18969999999996,287.9908,620.5482000000001,640.3055,636.1569999999999,750.3837,589.4088
6488,15,11290780,7230.2292,267.1584,377.2609,160.055,506.1797,320.27459999999996,470.1878,482.541,661.0785,534.002,346.3122,217.5018,439.3274,474.5465,557.5126,541.4438,424.60360000000003
6489,15,11290810,26472.9517,847.5151,1259.4433,720.2348999999999,2319.5351,1086.3983,1829.8306,1859.3049,2056.1735,2002.7621,1339.7881,956.1697,2082.8161999999998,1684.0962,1843.0611,2109.7977,1694.0034
6490,15,11305534,19308.7777,695.2314,1036.0683,512.4714,1812.1792,897.6963,1039.7938,1272.607,1555.6406,1488.0038,949.7941,760.8393,951.109,1119.4548,1477.8247,1584.1042,1300.7723
6491,15,11305535,21352.9481,341.0544,1220.0620000000001,311.5183,2042.2199,575.1012000000001,1378.8104,1416.7834,1438.5129,1707.6891,1350.6042,625.1851,2121.4031,1259.7381,1287.9705,1935.7776,1607.5813
6492,15,11305545,35134.2283,1202.6684,1737.1724,1225.2721,3181.3285,1425.2887,1930.7843,2117.4261,2550.785,2491.5561,1598.4113,1577.5014,2339.4188,2338.4198,3053.3975,3091.2024,2447.2499
6493,15,11305555,23739.1992,836.0444,1269.121,761.7561,2335.1476000000002,948.9742,1155.596,1418.3272,1891.4566,1958.6308999999999,1354.0698,902.8917,1211.7250999999999,1372.9159,1990.9814,2068.7378,1627.9683
6494,15,11305575,15893.0216,950.6336,600.6012,889.472,1231.0816,1037.5555,626.7292,678.2843,1277.9596,1080.7437,496.7645,1061.1588,709.8753,908.8252,1524.628,1182.9667,666.1414
6495,15,11305590,18032.7234,391.7917,855.8982,630.1242,1430.6461,539.3321,1383.9968000000001,1213.2099,1311.2559,1366.5357,829.0747,619.6370000000001,1839.0706,1169.3933,1194.6716,1410.1429,1085.3781000000001
6496,15,11305600,9573.6407,321.7588,567.4271,232.1787,1065.6236999999999,363.812,436.32759999999996,582.9509,783.6147,704.8812,533.0107,238.3253,508.1349,518.5306,649.2564,768.3009999999999,746.5382999999999
6497,15,11305606,12452.1121,371.7324,726.2745,374.4081,1696.5062,502.482,483.0569,651.963,923.4392,973.7869999999999,608.1628999999999,407.6193,552.3503,652.0405,900.8434,1026.9337,858.3609
6498,15,11305610,12725.8747,270.8036,704.6188,307.8281,1236.3519999999999,389.9895,884.2237,871.1725,927.6136,947.8023999999999,727.956,362.1177,755.8933,735.5299,925.8446,1120.5024,950.7662
6499,15,11305620,16499.9751,574.7901,877.2588,452.906,1851.6951999999999,612.3803,907.4290000000001,910.0118,1247.5328,1279.6417999999999,781.215,496.2628,896.4957999999999,917.2414,1209.3316,1397.0059,1268.2584
6500,15,11305630,24777.3337,545.2538999999999,1082.2272,829.6544,1660.8581,697.1482,2194.2153,1839.2214,1795.0908,1841.6506,1229.2148,898.4927,2948.3409,1673.7327,1683.3705,1727.2932,1487.1354999999999
6501,15,11305645,17104.919299999998,597.4961,887.6432,466.0434,1661.9939,498.9001,865.5449,967.7011,1167.2499,1276.5275,1012.2198,486.49,1223.1192,1144.8726,1326.9625,1542.519,1226.5707
6502,15,11305660,23669.3123,960.0353,1438.559,745.4159999999999,2546.5194,928.9777,1214.2582,1325.5134,1734.3778,1761.6804,1220.0003,774.2744,1541.4845,1385.4367,1733.7426,1736.4763,1629.6952999999999
6503,15,11320511,18842.495,611.2247,1091.4133,581.8758,1672.3805,798.4415,1022.9157,1311.8759,1252.5126,1453.1522,947.2616,719.8283,1176.8628,1382.8346999999999,1376.2445,1472.4809,1251.3302
6504,15,11320512,26736.0667,1051.0292,1324.2875,731.7503,2222.0546,1173.5189,1767.5559,1871.0003000000002,2095.7293,1894.5335,1337.9895999999999,879.0151000000001,1739.6694,1863.7126,2001.9796000000001,2044.2488,1894.3283
6505,15,11320513,9888.6704,420.47610000000003,429.0806,395.9754,1105.1821,428.7472,435.9024,537.317,824.7391,869.3882,554.9841,303.2356,443.118,489.7509,762.7191,802.2019,739.4253
6506,15,11320514,28094.1442,626.0784,1910.1106,694.6657,2315.0404,1124.8674,1318.9198000000001,1704.1791,1998.9157,2385.6902,2062.2718,974.4931,1383.5287,1628.6768,1980.3219,2517.1257,2149.5143
6507,15,11320515,17026.9849,555.5608,890.3199999999999,496.6377,1491.133,795.47,947.9736,1072.0101,1230.7167,1189.2185,840.9515,641.0112,902.4142,1126.4799,1230.8579,1426.6302,1173.5595
6508,15,11320521,17378.8575,556.3055,1500.5407,299.5292,2017.3983,581.2574,701.7201,881.7457,1249.6453,1613.7204,1435.2867,267.8317,687.3481,828.0326,1027.5795,1539.1534,1497.1498
6509,15,11320522,17760.0972,665.1775,1389.9628,551.2748,1957.6733,614.9614,753.0415,965.8816,1180.8171,1304.777,1185.2986,485.2485,716.5943,1145.0374,1041.2539,1318.5557000000001,1389.1452
6510,15,11320660,13570.1274,447.7751,742.5065999999999,286.0099,1302.2068,601.8077,647.3183,689.6907,1030.729,1078.8522,718.636,624.4492,1082.7195,815.1362,958.5478,1017.2238,864.7312
6511,15,11320670,15515.993,635.656,741.2171,379.6339,1527.395,737.4071,863.3317,1019.0117,1188.5262,1105.0987,816.0059,589.2326,731.3889,1034.8435,1090.5002,1279.2628,1097.1468
6512,15,11320680,14670.3351,335.4341,787.994,527.4533,1421.6428,490.9376,821.6372,1075.0503,1060.4007,1090.4171999999999,816.7907,538.1152,1026.9781,1006.8647,1056.501,1145.3255,972.3389000000001
6513,15,11320681,10577.4001,445.5809,529.7789,301.4154,1006.8784,525.6473,382.4472,518.486,767.5318,632.5179,508.59540000000004,520.2855,329.3358,630.9889,765.1121,840.7266,745.9574
6514,15,11320690,26406.5028,1050.9234000000001,1474.4633,904.4717,2336.9673000000003,1187.8608,1271.9154,1599.023,1976.0586,1992.3606,1392.7897,979.8974000000001,1385.6275,1641.0566,2128.2661,2244.045,1818.4619
6515,15,11320700,9593.1409,300.22090000000003,615.9229,223.0022,1165.8142,314.0301,482.1276,420.4851,668.5892,787.4974,598.7405,309.9436,291.3626,453.5702,611.281,867.3240000000001,757.2024
6516,15,11320710,16087.4762,752.7687,971.8215,540.8564,1637.9229,987.9713,734.4534,801.4769,1016.5647,997.2489,778.037,654.0295,559.8385,782.6612,1152.1063,1275.1009999999999,1206.6276
6517,15,11350560,20959.8008,760.0692,967.318,651.8225,1442.182,1133.2018,2614.1873,1245.2214000000001,1396.1958,1427.9354,966.9141,788.554,1789.3909,1214.2271,1333.3701,1279.241,1029.2889
6518,15,11350570,14887.8809,523.8353,701.5043,511.75870000000003,1683.0869,630.6718,938.1181,698.8305,1146.9882,1002.3221,649.3594,619.5523,799.4575,717.3015,1197.3045,1017.7398,865.8379
6519,15,11350580,23556.120899999998,1183.5888,1151.8554,862.3776,2109.335,909.2215,1022.9866999999999,1524.6676,1807.9693,1449.5872,863.3635,642.8762,1207.8769,1714.6046,1861.3556,1799.3947,1394.9578999999999
6520,15,11350595,37982.4209,979.6177,1708.7134,1179.0475,2990.6334,1299.776,3382.0426,2581.9133,2821.3181,2662.2402,2007.6058,1263.8524,3442.0531,2515.9701,2804.1992,2851.0591,2444.357
6521,15,11350600,42617.2447,1861.4466,1535.2761,1479.6299999999999,2355.9888,2854.1643,4211.6776,2496.2866,3036.2547,2545.4881,1641.3727,2467.2745,4019.1406,2675.533,2985.8356,2582.5654,1907.661
6522,15,11350611,22619.0038,352.6599,852.7729,327.6549,1870.4598,1385.7936,2037.761,1140.4628,1614.4786000000001,1668.6443,1073.8345,1172.5028,1780.3596,1252.1921,1729.4326,1821.1792,1276.4333000000001
6523,15,11350612,13041.147,379.4297,527.9027,351.7787,1106.0013,784.7098,582.067,724.8654,923.5831,957.5441,663.7171,565.8048,640.1742,844.9211,1067.8605,1152.2834,831.0593
6524,15,11350619,21987.8022,967.5253,449.7409,966.0803000000001,841.0918,3566.4809,869.8914,644.5874,1558.0209,1305.7955,656.0201,2986.3445,928.6452999999999,673.5688,2132.0276,1428.8888,657.0794
6525,15,11350621,22367.0897,933.7525,510.5002,878.1488,1024.0052,3537.3013,853.3529,679.1169,1729.6973,1353.2447,649.3239,2994.2121,839.2505,717.9733,2119.0745,1527.4644,721.0988
6526,15,11350624,14187.2274,323.6605,765.766,330.6634,1506.0414,802.7212,737.7991,573.2327,1017.9779000000001,1139.9911,763.9201,626.4846,602.3433,592.1829,1037.7667,1296.4660000000001,910.7534
6527,15,11350625,30338.9026,1136.1354000000001,1217.9895,1183.2769,2577.0679,1490.9392,1330.9472,1765.0233,2278.6737,2101.4723,1194.1858,1709.6246,1421.8791,1943.7252,2622.8468,2742.2768,1872.024
6528,15,11350630,31230.388899999998,1167.3475,1936.7593,891.9253,3268.9801,1354.7647,1446.3611,1837.3599,2253.5181000000002,2407.9199,1780.8222,1103.0235,1326.2811000000002,1759.99,2167.2191,2601.177,2400.1147
6529,15,11350640,33674.2608,926.4856,1330.6603,1024.983,2397.0036,1589.5266,2647.2114,2192.2772,2381.6824,2311.1092,1448.4304,1824.1121,2829.3636,2315.0487,2665.608,2977.286,2130.2972999999997
6530,15,11350665,18416.8734,662.2938,1075.2752,504.022,1880.6529,850.4318999999999,827.9489,985.7213,1364.096,1629.1219,1109.6478,631.1048999999999,830.0815,860.7537,1457.8273,1597.2079999999999,1415.9973
6531,15,11350670,14742.6954,461.6107,823.0602,314.1123,1595.3917000000001,725.0039,777.7055,744.4022,1031.7912,1183.3641,863.7809,625.3188,649.5909,708.4184,846.8749,1303.1387,1108.3838
6532,15,11350695,47186.4861,1895.6912,1758.1893,1964.0554,3581.6106,2253.441,2663.5119999999997,2865.4558,3324.5195,2933.989,1873.2997,2506.1039,3217.2375,3665.7906,4342.0219,3982.4493,2896.1619
6533,15,11350700,12926.4072,971.0581999999999,516.1123,734.9943,929.9996,710.2684,523.4404,856.0001,793.0965,607.3344,397.159,529.1896,454.9526,1085.4875,999.0796,855.6508,665.5862
6534,15,11350710,14097.7912,520.896,654.0354,611.1495,1167.7283,745.8543999999999,599.8061,832.1567,981.2801000000001,897.1345,575.4174,760.7473,584.8308,855.8442,1171.1359,1112.9152,908.1969999999999
6535,15,11350720,15463.8723,499.7066,622.6025,622.7046,1130.1145,618.96,911.0487,975.586,1138.9706,860.3474,626.861,785.0349,1234.0578,1316.7517,1299.752,1217.4786,910.2603
6536,15,11380510,28049.4301,843.3643,1251.545,941.1094,2548.2657,973.3836,1581.0468,1929.5867,2214.9882,1987.5979,1334.4428,825.763,1645.7791,2167.1401,2436.214,2539.3894,1929.6881
6537,15,11380520,24399.1349,996.3885,1295.3220000000001,858.2265,2519.5463,941.5913,1151.5185999999999,1551.4126,1652.6324,1610.7177,1250.0089,716.1318,1297.7645,1620.1383,1804.9587999999999,1933.4940000000001,1838.1905
6538,15,11380530,17219.8995,441.5657,932.4205,513.1174,1664.7167,709.4886,930.7767,1131.7399,1240.158,1166.8439,986.2976,574.6918000000001,1010.2172,1098.2429,1155.1747,1615.5916,1259.5137
6539,15,11380551,16911.2016,535.4989,847.1434,578.0406,1422.1567,683.1238,989.0067,1094.0583,1213.6744,1052.5459,824.9667000000001,803.2064,1155.8946,1252.2046,1285.516,1312.9524,1020.0409000000001
6540,15,11380552,19455.1041,769.7247,732.1899,687.4005,1482.604,1211.793,1152.1597,1116.3705,1389.2373,1301.783,814.2198,1069.7196000000001,1287.2093,1183.889,1575.8072,1626.4371,1181.8791
6541,15,11380560,20773.469,721.5417,1041.6504,852.4766,1962.5616,1022.7572,1055.1109999999999,1205.9293,1451.0098,1541.6375,976.5224,1064.0317,1080.4249,1113.4615,1621.623,1759.5409,1337.5083
6542,15,11380570,52874.6518,1928.3377,2094.563,1753.7222,4035.545,2036.9526,2780.3482000000004,4039.7268000000004,4347.9155,3705.5299,2491.2621,2087.8606,3846.3004,4647.4052,4432.5522,4307.1416,3408.9211
