,time,dong,pop,m0,m70,f0,f70,m10,m20,m30,m40,m50,m60,f10,f20,f30,f40,f50,f60
1609,3,11620765,22436.653299999998,725.3333,999.5284,701.0592,1792.6858,796.2139,1501.4283,1695.4131,1843.8184,1621.1945,988.5076,834.1759,1763.329,1696.1017,1738.6969,1679.7162,1300.3536
1610,3,11620775,19322.2558,454.8919,917.4183,560.907,1624.2987,675.7817,1129.5257000000001,1486.9323,1586.3853,1509.4775,1012.5776,626.0516,1409.2973,1537.0729,1304.595,1463.0046,1327.0176999999999
1611,3,11650510,25802.022,906.8081000000001,1118.205,989.3698,1645.6563,1265.2847,1391.6171,1955.1149,2573.4516,1968.9182,1010.0099,1262.21,1962.6524,2060.8891,2526.0033,1780.3915,1132.1802
1612,3,11650520,30376.1494,1044.2741,918.4789000000001,1171.0745,1517.0726,1304.0581,1709.7119,3062.3584,3235.0201,2240.6862,872.9596,1259.9912,2279.4026,3299.7128000000002,3154.0315,1905.5311,1050.2753
1613,3,11650530,43360.1061,1167.505,1615.8248,1048.3616,2203.8977,2027.0515,2868.3049,3905.5558,4117.5226999999995,3523.4186,1762.8258,1675.8036,3969.3154,4197.8996,3933.3604,3120.9127,1853.6441
1614,3,11650531,33420.0219,1686.5709,1100.9446,1496.5188,1631.0254,2437.8182,2124.7421,1941.1706,3497.9954000000002,2613.03,1102.481,2091.5882,2182.6146,2177.5067,3464.1946,2207.3966,1184.0086000000001
1615,3,11650540,28615.7367,1148.4589,704.7824,1154.1492,1344.7209,1708.4736,1808.0608,1811.0018,2968.6263,2338.1987,916.8383,1810.8942,1870.1259,2092.8384,2836.7451,2006.1678,1181.9986
1616,3,11650550,2952.3662,69.4612,65.7445,48.6125,173.8015,199.225,121.59609999999999,96.3411,290.0707,235.9295,103.9863,151.9694,113.5102,156.0093,271.1908,176.6175,77.91550000000001
1617,3,11650560,29330.8541,1435.1539,728.7244000000001,1128.4949,1216.8574,1680.0669,1764.4104,2468.628,3302.2182,2144.683,871.7316,1463.9297,2192.4607,2590.4112999999998,3119.205,1612.8398,1007.4699
1618,3,11650570,22811.639499999997,1358.1571,655.6725,1254.0821,1174.1194,1924.4059,795.8672,1019.1188999999999,2271.2598,1936.3808999999999,714.5726,1906.9488,938.4386000000001,1377.6204,2507.6734,1655.0321,841.9398
1619,3,11650580,25258.3182,1211.1823,785.4562999999999,1313.7449,1422.5388,1994.0056,1075.4687000000001,1211.8077,2304.4097,2196.0871,876.7791,1974.0108,1180.0362,1522.4134000000001,2993.517,1874.8738,949.9592
1620,3,11650581,32796.9826,2138.538,1102.0286,1729.7938,1960.4764,2356.1839,1136.8933,1602.4447,3499.1457,2505.5693,1238.7542,2068.7454,1428.0135,2193.8505999999998,3741.1058,2337.166,1514.1124
1621,3,11650590,18571.8871,626.3551,863.4339,735.1349,1128.0822,1236.733,700.4315,949.3095,1882.2165,1433.2503,718.4212,1385.3257,987.1484,1206.6188,1945.5456,1472.8289,972.6346
1622,3,11650600,16654.2025,790.5403,658.6025999999999,635.2268,1139.7879,815.1177,951.9652,1243.7132,1372.0205,1093.4864,646.8102,825.3134,1048.598,1631.3445,1495.2097,1220.0668,812.7627
1623,3,11650610,16240.0902,436.3426,726.6771,488.1709,1248.7966,632.2742,988.5577000000001,1222.1499,1257.5879,1108.3494,746.8488,646.2442,1095.6471,1233.479,1226.4255,1330.4173,969.2641
1624,3,11650620,24685.6155,830.5383,1078.9978,832.8545,1681.2868,1340.549,1406.61,1631.5297999999998,2030.5026,1879.6433,1175.0002,1156.2361,1877.0705,1974.631,2163.1691,1885.6427,1392.4544
1625,3,11650621,24424.514199999998,875.5288,788.5299,1050.8061,1550.7389,1305.2147,1260.3334,1546.8889,1991.7151,1735.5786,1015.2714,1505.5430999999999,1540.9091,2061.5529,2650.7234,1924.2085,1288.9762
1626,3,11650651,44878.9659,3328.1135,1635.714,2234.3947,3073.609,2252.326,2011.4297,3372.9544,4142.6725,2983.3248,1866.704,2087.6952,2304.1841,3468.9298,3870.1888,2973.8226,2379.8751
1627,3,11650652,27035.505400000002,894.3729,873.6158,760.521,1249.3192,836.1498,1731.2272,2927.9531,3019.6222000000002,2057.5415,1252.3348,814.2121,1943.472,2647.8315000000002,2457.1553,1879.0293,1332.5421000000001
1628,3,11650660,21618.9362,2332.6617,827.7998,1948.6772,1333.0285,954.5091,1466.1394,1090.726,1761.7698,1525.1691,998.8115,799.1945000000001,642.5713999999999,1383.9895000000001,1716.2325,1250.9989,1165.0327
1629,3,11680510,22617.6397,634.8283,899.9973,554.2516,1319.7691,1118.0675999999999,1350.5582,1806.9909,2367.7300999999998,1986.102,910.3809,1011.673,1858.4195,1933.0293,2295.121,1469.5808,928.4676999999999
1630,3,11680521,32343.4131,447.2916,826.8363,456.7466,1436.3555999999999,594.9387,3039.4813,4220.6934,3362.5868,2086.1588,1003.0165,632.0271,3890.4632,4214.1924,2760.179,1861.0507,1187.1473
1631,3,11680531,34569.1349,1248.8693,1063.8327,939.3394,1816.1238,1220.288,2132.1474,3363.9417,4218.7309000000005,2624.8463,1213.654,983.8514,2796.5217,3578.8908,3496.1065,2243.5527,1396.9148
1632,3,11680545,31235.1116,949.4588,1161.6955,1148.1537,1899.7749,1369.9345,2209.9318,2500.6836,3232.007,2344.9451,1221.4851,1475.3579,2306.6639999999998,2464.0321,2963.5727,2135.291,1376.4723
1633,3,11680565,28477.0641,1132.3005,918.756,924.2618,1414.2989,1066.4823,1606.4331,2149.8148,3132.7307,2302.0539,1240.6241,978.2316999999999,1779.7864,2676.0923,3061.3813999999998,2244.8186,1390.2196
1634,3,11680580,17729.8939,545.2197,570.6272,559.3872,837.2356,803.2706,989.8127999999999,1688.4863,2057.3438,1554.7263,832.8488,643.7503,1029.2227,1607.2064,1720.5647000000001,1301.1866,793.6224
1635,3,11680590,34433.7214,1413.6358,941.2347,979.8295,1696.3982,2242.3196,1864.3511,2903.702,3868.4215,2728.1186,996.2841,1427.4277,2255.4455,3060.0123,3895.6834,2420.0273,1286.1635
1636,3,11680600,26753.0763,1208.6639,712.2366,1116.2016,944.0187,3967.0485,857.7151,618.6695,2802.3113,2123.5589,615.6396,3326.4435,832.3867,929.1164,3560.3514,1803.4298000000001,783.891
1637,3,11680610,36975.9327,1415.0556,1358.6613,1079.8304,1967.2792,4619.2303,1377.6508,1686.4829,3557.2982,3096.8467,1383.4048,2920.5545,1520.3989,1782.1639,4463.4443,2435.8503,1585.3828
1638,3,11680630,27156.3949,745.493,599.3554,599.6763,1004.5433,2380.1065,1825.9014,2168.7016,2665.8881,2310.0243,791.2255,1896.3677,2015.6452000000002,2077.395,2990.5216,2013.8274,909.9013
1639,3,11680640,61909.7425,690.8496,1285.0837,676.1913,1879.9569,1067.1207,5888.0959,9000.6323,7944.0294,4395.4597,1878.2564,1163.9555,7467.4767,8124.5831,5271.9859,3011.4719999999998,1879.3649
1640,3,11680650,48334.7521,2497.0091,922.4609,2380.7447,1567.2098,3714.6527,2554.2368,3138.3682,5007.9765,3857.7689,1070.6288,4360.8593,3355.9331,3428.285,5388.9646999999995,3067.3235,1306.2596
1641,3,11680655,40082.4724,2300.649,1523.7884999999999,2234.2307,2223.6649,2459.8056,1788.7587999999998,2362.2572999999998,3659.3342000000002,2975.4351,1516.8890000000001,2958.643,2108.5816,2861.7403,4045.9773,2836.3696,1971.4501
1642,3,11680656,27715.644800000002,1551.7327,864.4736,1467.7603,1544.4603,2326.3449,873.8386,929.5412,2793.8064,2215.4184999999998,875.6222,2586.8729,1255.8012,1461.5954,3415.337,1915.0879,1110.7625
1643,3,11680660,29982.9872,1725.0447,1164.7159,1677.0279,1726.0965999999999,2194.7525,1031.2156,1575.3198,2812.0927,2053.3932,1242.1751,2194.8319,1209.3331,2076.3812,3386.5212,2085.0118,1481.1332
1644,3,11680670,34379.1342,1439.0524,1193.6201,1362.1742,2259.0465,2624.5468,1392.0488,2137.0957,3222.3604,2196.8109,1305.1285,2487.8435,1587.2838,2819.3092,3864.4327,2603.0609,1579.671
1645,3,11680690,17034.4856,537.3846,526.4971,617.5467,996.9721,860.4358,894.0904,1375.9843,1428.6775,1483.0655,774.0689,923.177,865.4738,1347.687,1472.0756,1523.6701,997.4207
1646,3,11680700,52743.0304,4041.7572,1843.0255,4021.2487,3490.5536,3236.4744,2072.8531,3495.6859,4417.5261,2861.7733,1941.9607,3146.9731,2879.8923,4088.6094000000003,4942.9524,3115.7068,2376.1402
1647,3,11680720,24722.3825,1446.6934,1054.9675,935.1578,1749.9884,2381.0207,844.0329,1183.7262,1984.6477,1650.4314,1100.965,1277.2563,1093.0081,1561.5794,2535.4009,1844.1032,1519.4779
1648,3,11680730,13777.837,280.0294,725.7328,321.3629,1098.2169,590.6864,739.6735,1164.1569,1146.3035,1008.396,718.8339,440.1624,974.8697999999999,1103.7018,1195.1114,926.6268,1009.7
1649,3,11680740,20207.3776,1069.1203,719.6952,958.8314,1114.4891,1572.3641,853.5509,1430.3364000000001,1762.5654,1400.4327,734.093,1167.8796,954.7427,1733.5984,2093.0298000000003,1257.7350999999999,939.5473
1650,3,11680750,19301.3496,721.5483,1258.0118,687.8423,2229.2793,609.1496,741.4775,1510.7879,1645.2813,1317.3538,1066.9486,528.7683,911.1298,1487.4955,1566.2545,1222.103,1372.8024
1651,3,11710510,15675.2912,608.4522,783.9966,430.0387,1193.2984999999999,661.3494,783.8061,1108.6773,1217.8804,1281.4781,958.1196,487.73199999999997,1021.604,1247.2433,1152.1675,1296.868,1171.0704
1652,3,11710520,28681.0534,1255.9231,1224.2263,1021.4454000000001,1970.8872,1328.736,1305.2206,1953.5067,2324.8748,2068.8432,1305.6305,1175.4138,2003.8393999999998,2325.5909,2650.0348,2255.2687,1861.3134
1653,3,11710531,11784.0088,351.7924,606.8219,272.2944,920.3733,569.0792,629.0883,867.5117,940.5932,928.9442,660.7118,459.7341,668.7511,854.8859,807.1258,1091.9225,776.4585
1654,3,11710532,20345.5442,601.9897,1014.6138,820.1317,1661.1437,906.5271,974.8743,1410.7273,1540.0365,1530.961,993.5773,865.3108,1002.5378,1699.8255,1796.0404,1621.6557,1491.4534
1655,3,11710540,13298.1501,534.3644,694.0928,429.5095,1099.3836,689.9448,637.2251,761.1919,1007.9292,1198.8787,758.0087,483.7021,690.5925,795.1756,863.3529,1158.4902,1004.1018
1656,3,11710550,15414.8024,536.7173,910.9654,458.0726,1499.1092,646.3969,824.875,970.8142,1140.0762,1269.6168,1041.7576999999999,525.6367,752.5174,986.4716,929.913,1325.3802,1285.7965
1657,3,11710561,15128.6341,533.6494,702.7957,617.3873,936.3041999999999,778.686,763.3571,923.9236,1174.7121,1036.8491,729.504,935.6082,894.5147,1113.1265,1438.7762,1147.6367,917.5563
1658,3,11710562,34225.2956,840.9129,1008.7628,605.6768,1770.1949,918.8947,3110.8626,4073.7244,2883.4846000000002,1922.7234,1321.238,744.9019,3742.6893,4444.8406,2601.4885,2220.6323,1658.4807
1659,3,11710566,14845.6838,487.1991,818.6981,431.652,1340.0865999999999,1178.1689999999999,707.2192,552.7332,1066.5558,970.6311000000001,800.9226,982.1804000000001,744.6717,773.0726,1475.2538,1100.6351,793.1314
1660,3,11710570,39323.663,1680.2025,1842.8929,1545.6896,2994.5055,2107.5164,2036.5711000000001,2246.5535,2985.1918,2799.0677,2128.9023,1740.9219,2035.7504,2803.631,3090.2617,3572.5898,2840.7506
1661,3,11710580,28094.9153,795.7264,873.1694,724.9779,1640.4306,789.9485,2033.6939,3053.725,2172.0516000000002,1555.5651,1214.9803,975.8704,2654.2367,3288.6908,2498.9803,2053.8529,1505.6099
1662,3,11710590,19648.4379,834.1091,798.592,785.5423000000001,1235.4638,1051.0826,962.6167,1456.7022,1635.5826,1312.4655,901.7612,1083.5066,1248.2522,1605.5289,1734.1675,1505.2792,1298.6876
1663,3,11710600,29615.9393,970.683,948.6963,809.6244,1626.4209,873.0692,1810.3784,3242.5481,2563.5091,1828.3274999999999,1138.0583,943.4388,2444.8881,3660.5651,2398.436,2070.5166,1720.7982
1664,3,11710610,31401.0818,1210.8778,908.4759,1008.7582,1980.3286,1202.6542,2070.543,3219.2282,2493.8106000000002,1898.1067,1148.227,965.1774,2690.7878,3618.4796,2700.789,2087.3298,1682.3435
1665,3,11710620,38568.8549,1303.5617,1353.0063,1300.9101,2132.3979,1525.0691,2501.5774,3600.6914,3718.1241,2935.5743,1990.6526,1501.1209,2595.3916,3409.8701,3012.1977,3126.0329,2245.4927
1666,3,11710631,34395.3528,1483.3401,1140.4052,1329.5227,1653.4202,1464.0036,1344.3908000000001,3243.8981,3986.1901,3029.1834,1961.5383000000002,1646.5196999999998,1458.9079,3294.5951999999997,3148.9602,2340.3010999999997,1870.1763
1667,3,11710632,26960.9966,990.7435,1279.3457,966.6586,1792.9645,1548.1517000000001,1312.5806,1774.2486,2020.6815,1825.2563,1202.388,1408.8645000000001,1618.0287,2148.5448,2261.5104,2237.8534,1855.3332
1668,3,11710641,23761.7545,722.0816,897.8097,942.9709,1460.7064,1031.2386000000001,1414.4066,2190.0818,2086.391,1459.6251,1149.7071,975.5231,1682.071,2158.8589,1966.2428,1739.134,1493.0179
1669,3,11710642,31113.1867,553.8615,1087.093,690.4484,1523.1833000000001,689.9119000000001,1705.2879,3903.0395,3403.158,2719.6021,1467.9587999999999,789.9905,2417.7068,3807.9759,2750.418,1949.3605,1365.7857
1670,3,11710646,32736.0281,1482.3903,1301.4953,1142.6855,2009.5165,1596.4728,1716.9087,2686.48,2914.1572,2075.5159,1423.9105,1368.6205,1817.8227,3206.0272,2720.2051,2540.1531999999997,2179.4297
1671,3,11710647,50948.7537,5178.59,1102.9602,4844.0014,1931.25,3207.7165,1834.0328,3087.2906000000003,4793.4972,3008.719,1572.5201,3523.2514,1901.6121,4092.8951,5309.5929,3258.9636,1991.5608
1672,3,11710650,38745.2859,1152.9082,1295.6194,1304.8682,2075.5064,1545.364,2692.6317,3860.0376,3213.1138,2640.2981,1554.7519,1412.1527,3411.229,4066.7838,3609.9449,2750.2814,1811.0826
1673,3,11710670,32974.648,2048.9088,824.2714,2237.7197,1391.8743,2978.8169,1141.209,1272.742,3393.0867,2359.0452,849.6918,3155.738,1492.067,1761.0456,3718.4339,2206.1998,1042.5818
1674,3,11710680,37660.6619,2004.2091,1501.5917,2071.5381,2393.8999,2096.1421,1487.5397,2136.1148,3213.0545,2497.9519999999998,1543.734,2484.937,2006.3914,2906.051,3943.7508,2638.4674,1915.4362
1675,3,11710690,24402.5976,1638.6585,860.9801,1728.5620999999999,1322.3276,1480.3104,920.6899,1367.106,2239.6536,1524.4831,827.5449,1214.0655,1375.242,1887.7244,2555.2834000000003,1586.7763,1167.0812
1676,3,11710710,22093.804,755.9938999999999,1007.9253,786.6151,1542.6171,1125.1208,1050.5971,1476.2353,2305.9094999999998,1721.923,935.3273,1088.7078999999999,1304.6616,1790.8543,2317.8814,1655.7133,1175.8754999999999
1677,3,11710720,10377.9915,331.6316,643.5752,287.4667,1029.1792,381.1637,565.6135,568.4944,754.5568,808.0753,411.8994,551.2602,642.2577,787.0801,1045.3359,838.0215000000001,535.8304
1678,3,11740515,55097.9191,2725.1745,2295.3951,2905.6506,3625.3899,3731.644,2233.4873000000002,3508.0509,5009.7099,3659.7459,2128.672,3342.407,2647.8684,4380.7184,5317.7677,3730.1075,2952.5293
1679,3,11740520,44997.9004,1763.6905,1918.6615,1229.1583,2871.0297,3477.6907,1600.2815,2785.8286,4640.8323,3047.1149,2028.8096,3167.1724,1962.1743000000001,3687.5460000000003,4836.0955,3111.9245,2722.3023000000003
1680,3,11740530,26216.5765,944.9758,1267.3254,955.9183,2048.0958,1761.4706,1122.0406,1557.9086,2164.8507,1836.8256000000001,1295.6343,1366.2805,1374.23,1877.9632000000001,2499.9682,2068.5646,1778.0934
1681,3,11740540,14779.1287,562.4684,748.2977,491.87059999999997,997.2976,1384.8473000000001,694.8585,690.5257,1058.6961000000001,1108.6899,755.8193,1100.2752,696.187,755.0864,1408.0238,1174.7388,921.9771
1682,3,11740550,28525.9208,2849.8432,903.5074000000001,2650.0335999999998,1274.8036,2773.2744000000002,935.1058,1047.4549,2675.2472000000002,1778.2366,1031.8026,2064.5780000000004,949.8634000000001,1640.8523,2926.5437,1448.3827,1281.0947
1683,3,11740560,23034.309,1064.824,867.2715000000001,1023.9409,1371.3133,1486.4777,841.7248999999999,1600.0797,2339.4042,1630.3826,1170.269,1365.712,979.4250999999999,1942.8618,2447.4391,1557.3902000000003,1236.3935000000001
1684,3,11740570,33909.0479,1448.5298,1489.6224,1209.0221999999999,2689.0458,1638.2313,1937.2032,2447.9698,2869.6744,2501.1317,1615.0779,1278.1226,2007.377,2560.9514,2780.6068,2806.9261,2162.9356
1685,3,11740580,15300.3564,738.0814,616.059,378.4441,986.6554,570.0692,805.9719,1351.9916,1427.9564,1096.65,771.4277,388.7482,1005.0554,1593.8163,1294.0732,1201.8361,938.4968
1686,3,11740590,13025.5647,828.7143,503.5287,842.8156,859.4864,839.399,533.0053,800.5707,1053.1775,878.4638,555.3964,769.7034,654.9202,881.8836,1205.3764999999999,885.9805,664.3413
1687,3,11740600,37200.8705,1376.0831,1740.466,1338.5263,3154.0554,1521.9889,1945.6041,2695.4829,2944.7801,2779.3038,2119.968,1414.8107,2273.2651,3014.4336,3030.887,2949.1724,2675.657
1688,3,11740610,45481.7939,1697.1938,2091.0584,1196.6893,3185.925,1677.1988000000001,2745.1974999999998,3908.6771999999996,3756.8388,3434.782,2556.3685,1343.9107,3225.8573,4046.7251,3600.8457,3506.2122,3082.4066
1689,3,11740620,29350.5922,1021.0567,1242.5882,840.1567,1973.9841,860.2314,2193.7177,2708.5193,2220.4917,2020.2808,1533.302,724.8375,2741.8472,2886.1457,2172.674,2081.0711,1833.1038999999998
1690,3,11740640,23530.9289,966.1165,1161.3098,950.2371,1786.7216,1218.7932,1152.3993,1785.7752,1923.9227,1623.3002,1075.6325,937.4717,1252.6877,1957.8009,2072.4809,1862.1348,1503.1141
1691,3,11740650,26510.512,1159.3255,1216.108,723.4112,1924.6186,816.5411,1791.4264,2408.9159,2099.5415,1830.1096,1324.4418,697.5697,2357.5773,2471.2165,1783.9007,1947.4098999999999,1702.7653
1692,3,11740660,29506.8096,886.0196,1195.2302,920.2391,2113.4146,1324.1492,1889.9467,2314.8015,2593.2936,2147.9046,1515.8957,989.3895,2033.8616,2304.8242,2557.131,2315.7246999999998,2047.664
1693,3,11740685,61744.5852,1945.5489,3078.8367,2069.7821,4896.2271,2142.9989,3638.3049,4971.3739000000005,4920.8282,4611.0417,3370.9707,2137.0312,4343.2825,4948.5892,4749.777,5161.5215,4222.1359
1694,3,11740690,6678.7528,272.3473,331.0985,267.589,533.9989,459.9019,220.446,338.4167,558.98,481.1918,266.0732,312.7412,174.2955,281.37829999999997,556.4019,478.3756,344.2069
1695,3,11740700,26565.694,1129.1667,1376.2644,905.5897,2028.0452,1255.4556,1405.2178999999999,2002.6685,1940.7932,1754.9922,1471.6511,1120.5157,1657.4164,1991.9941000000001,2205.7064,2182.7677,1730.415
1696,4,11110515,14196.5364,489.0134,532.9206,753.9511,1018.896,834.7722,728.4002,812.0886,1103.2138,965.1611,536.9920999999999,904.6041,690.0571,1065.1788999999999,1460.2642,1194.4931,818.3506
1697,4,11110530,11161.3108,241.1337,516.9189,300.8122,783.3336,266.46819999999997,531.0873,817.2468,1106.7668,901.9612,549.6668999999999,365.5192,623.8465,1049.9718,1214.5230000000001,1005.9835,688.3989
1698,4,11110540,3701.0555,53.026799999999994,204.1967,63.3014,273.3754,324.9046,430.7319,234.1037,323.6051,249.13459999999998,180.8003,86.8878,199.6174,203.3372,341.7229,278.0536,241.0175
1699,4,11110550,12739.3878,395.7674,683.0534,443.8282,1066.7506,701.4376000000001,668.6999,684.5108,854.8109,1051.3661,628.8027,633.9931,796.6812,830.1838,1219.6187,1103.5075,819.9617000000001
1700,4,11110560,19121.8345,624.3011,905.8612,779.2347,1813.3238,1015.1444,1025.2114,867.097,1272.3394,1395.6617,1081.4818,960.1578000000001,954.0402,1206.7233,1613.0557000000001,1844.6335,1498.9133
1701,4,11110570,6615.103099999999,175.8099,338.4144,284.9227,466.23670000000004,308.3228,365.7695,362.56669999999997,453.0587,474.7831,376.44050000000004,445.6464,373.2267,417.2557,578.1251,515.7796,489.91900000000004
1702,4,11110580,8059.5578,339.7913,330.1283,342.5309,535.6832,339.062,470.8475,565.2422,725.6242,566.1212,322.1251,467.4077,566.0279,653.1102,738.5997,639.23,448.55589999999995
1703,4,11110600,3935.265,89.0676,199.1562,106.64150000000001,374.5765,213.0496,194.5466,284.1162,337.86469999999997,363.31719999999996,161.2086,149.1401,200.0573,256.87350000000004,346.1594,395.6282,215.19559999999998
1704,4,11110615,24904.4,279.5056,938.1368,316.5308,1105.9894,339.1744,2500.3497,3037.2297,2713.8332,2512.7951,1448.8324,600.6688,2644.7513,1994.7125,1923.3935999999999,1472.6125,1009.0318000000001
1705,4,11110630,7109.849700000001,29.4949,284.2444,66.4496,469.2369,287.8537,682.0056999999999,608.3646,604.1365,658.9314999999999,471.2165,192.8214,813.7643,520.7862,391.79359999999997,461.672,452.0888
1706,4,11110640,16483.7888,215.0946,603.3557,149.3813,975.7614000000001,565.3015,1694.7111,1441.4156,1315.9655,1287.7151000000001,650.6474,498.66389999999996,2241.0438,1570.3677,1257.9929,1090.6242,761.0878
1707,4,11110650,27318.244899999998,451.6907,735.4237,490.6931,1227.423,1140.4627,4214.6412,1420.4403,1375.579,1451.5705,815.3089,1465.9767,6707.2682,1540.8811,1465.964,1543.9027,1055.8706
1708,4,11110670,5963.943300000001,46.3633,307.6631,64.7256,475.6527,69.2608,461.80989999999997,460.1648,444.82460000000003,518.5904,483.454,82.5782,666.1852,405.8017,433.657,527.0577,430.0552
1709,4,11110680,8832.9877,114.9234,477.0326,71.6669,709.6804999999999,219.8202,713.4096999999999,596.2182,574.8525,915.4036,656.3941,152.9018,768.9448,582.338,433.346,881.7889,766.5385
1710,4,11110690,6970.3417,213.70850000000002,332.2189,215.0483,508.0981,248.0709,378.3817,471.55460000000005,547.0743,511.6869,396.49830000000003,293.405,461.14099999999996,641.7346,597.5376,619.4882,416.8932
1711,4,11110700,8310.4725,242.7762,353.3847,161.326,579.5917,175.9035,586.5052,711.8534,707.0453,681.7853,476.9695,184.6131,852.1122,668.6674,618.7660999999999,690.8384,542.6084
1712,4,11110710,11332.303,164.9589,435.8689,101.6095,640.71,223.5543,1125.6431,1037.6908,788.9014999999999,862.9438,671.3462,237.9332,1821.2114,1022.8648,712.81,822.0993000000001,551.3353
1713,4,11140520,5949.6493,247.4271,129.4167,79.3056,165.0528,84.8861,361.76480000000004,711.2469,910.7936,630.0743,368.8576,108.4839,376.2356,552.5421,565.9567000000001,384.9306,264.25530000000003
1714,4,11140540,7728.0224,148.3031,327.453,172.849,519.3876,123.90889999999999,392.5571,738.4525,908.9404000000001,826.9163,424.498,193.1584,476.5481,591.8289,712.8507,579.9866999999999,450.6523
1715,4,11140550,10463.3781,329.5874,357.5462,410.7924,354.8154,185.3659,715.6861,1116.7669,1288.5994,1150.57,476.39070000000004,290.4404,889.8522,829.6202000000001,934.8652999999999,755.1359,377.3436
1716,4,11140570,7355.2527,176.0356,283.1991,95.39020000000001,407.672,292.3637,849.7237,679.4439,671.3849,568.6157000000001,355.5188,236.7233,1035.5892000000001,518.2005,428.0463,418.6448,292.1878
1717,4,11140580,7317.188099999999,60.944900000000004,252.8059,62.8538,261.6113,186.6014,1155.6602,639.4969,481.52689999999996,480.9306,259.2767,148.9675,1323.7166,676.2513,509.51030000000003,477.6213,310.5703
1718,4,11140590,12975.0417,118.3618,416.3868,101.7201,577.811,334.3328,1633.7333,1485.3627999999999,1204.3130999999998,1001.5425,603.9098,308.6104,1755.5014,1233.9821,915.9967,705.3623,527.2475
1719,4,11140605,5655.9312,38.916399999999996,331.6099,40.5569,217.55900000000003,90.8417,437.2857,588.2824,627.0662,608.7651999999999,409.8783,112.845,543.0073,574.7517,421.05240000000003,329.5364,258.2524
1720,4,11140615,13315.5141,51.9185,569.5572,79.2457,784.7445,181.2794,1061.6935,1496.1959,1336.1308999999999,1029.2486999999999,692.0485,129.8123,1531.8661,1450.2527,1145.1924999999999,980.5806,673.246
1721,4,11140625,13985.4547,348.749,672.7727,303.7091,1070.6643,458.4085,932.347,1215.3027,1220.2060000000001,1066.9132,713.414,304.0315,1210.1076,1256.4943,1099.4952,1039.0795,822.1086
1722,4,11140635,14167.0751,498.5025,767.7128,524.4564,1300.8027,322.5898,581.1701,1076.7183,1186.8557,990.3462000000001,694.9859,352.7329,807.7403,1336.0584,1123.821,1185.7011,929.7944
1723,4,11140645,12717.5811,409.4409,582.2492,425.56129999999996,1013.8747,492.0491,588.7520999999999,1075.5846999999999,836.4848999999999,961.7019,677.7203,396.1339,907.8705,1287.9236,957.668,998.7133,800.5142
1724,4,11140650,6285.8764,133.8488,234.4183,219.1646,445.9187,184.9355,369.3786,515.1191,450.613,486.96139999999997,366.5129,193.59879999999998,605.1493,542.55,478.2325,442.88759999999996,403.6157
1725,4,11140665,13102.0905,448.6223,713.5658,384.4369,1050.3527,471.3841,664.9519,925.5556,1092.7389,1010.4401,721.1497,533.2049,881.5447,1102.5827,1052.3155,1091.3195,873.7988
1726,4,11140670,14046.0997,525.6069,577.6668,542.308,788.8698,233.71359999999999,859.0591000000001,1555.6714,1065.3952,856.9001,530.0715,319.222,1673.7912000000001,1712.1939,1139.1623,790.9887,676.6758
1727,4,11140680,6746.2296,220.0511,347.0906,135.9512,523.4497,195.1132,313.4656,528.6508,634.8473,509.7394,343.7308,180.7822,468.66159999999996,797.1666,601.5346999999999,504.685,293.8034
1728,4,11170510,14523.3933,537.3887,604.4643,335.3049,932.056,579.7953,822.7116,1300.169,1181.2032,983.7616,722.2242,455.8829,1015.1964,1474.2633,1150.3553,1085.7095,922.4328
1729,4,11170520,11597.3606,211.579,446.3019,236.0179,814.9705,353.66700000000003,1013.1757,1213.5703,1062.9705,673.5757,447.6139,354.724,991.5977,1225.3267,995.2028,726.9106,616.4131
1730,4,11170530,8889.022,142.9929,426.21500000000003,85.16409999999999,471.1109,191.0034,705.6522,942.1048000000001,817.3227999999999,987.1342,645.2108,212.4426,829.9707,745.9201,555.2816,550.036,422.5954
1731,4,11170555,22037.0828,288.1407,731.5478,352.03610000000003,1297.1516,565.9724,1746.1138,2129.7013,1538.9369,1443.5954000000002,876.1117,807.0905,3824.4218,2198.0259,1575.7839999999999,1399.4484,992.2547
1732,4,11170560,18838.5189,612.4792,468.12,730.0629,755.4991,475.3085,1040.0711000000001,2194.8172,1737.1352,1105.9021,714.2986,451.9525,1858.0513,2918.6145,1648.9374,1169.2438,799.1684
1733,4,11170570,16310.0509,692.6723,699.8292,366.8842,1126.1178,590.6972000000001,824.5698,1403.7641,1372.6435000000001,1226.064,707.0291,746.6137,1206.9072,1643.7531,1367.3642,1194.49,921.8401
1734,4,11170580,9780.811,219.93110000000001,342.63259999999997,291.2137,622.4959,310.9063,593.2237,884.119,845.2919,655.1942,384.011,424.1688,949.6517,1044.9693,802.9502,751.4103,534.7624000000001
1735,4,11170590,9331.6779,315.4308,387.7583,229.5326,677.5222,324.5938,508.2889,669.152,732.3806999999999,691.6306999999999,428.38370000000003,293.2968,725.5824,968.1636,735.3352,727.735,575.1313
1736,4,11170625,34179.3497,958.8249,1037.3689,803.6948,1369.629,1049.6595,3262.2493999999997,3959.7282999999998,3164.3172,2577.0392,1440.0508,894.1703000000001,2671.5950000000003,3964.4107,2915.7558,2412.8548,1528.818
